CustomerID,Age,Gender,City,TransactionID,TransactionDate,AmountSpent,ProductID,ProductCategory,ProductRating,PaymentMethod,IsReturned,DeliveryStatus,DeliveryTimeDays,DeliveryFee,FeedbackScore,ReviewLength,CustomerSatisfaction
7874,42,Female,City C,16874,2022-10-14 10:00:00,68.48,166,Clothing,3.6,Bank Transfer,0,Delivered,6,5.43,Negative,304,Neutral
7875,59,Male,City C,16875,2022-10-14 11:00:00,379.47,428,Beauty,5.0,Credit Card,0,Delivered,5,4.13,Neutral,354,Satisfied
7876,24,Female,City B,16876,2022-10-14 12:00:00,346.92,286,Toys,4.7,Debit Card,0,Delivered,8,6.9,Positive,106,Neutral
7877,39,Other,City B,16877,2022-10-14 13:00:00,306.89,447,Clothing,4.5,PayPal,0,Delivered,4,15.57,Negative,324,Satisfied
7878,34,Female,City D,16878,2022-10-14 14:00:00,25.22,162,Beauty,1.2,Debit Card,0,Delivered,6,6.05,Negative,27,Neutral
7879,35,Other,City C,16879,2022-10-14 15:00:00,382.6,455,Beauty,2.1,Debit Card,0,Delivered,9,11.75,Negative,364,Dissatisfied
7880,66,Other,City C,16880,2022-10-14 16:00:00,322.73,380,Clothing,2.5,Debit Card,1,Delivered,3,5.91,Positive,491,Satisfied
7881,58,Other,City B,16881,2022-10-14 17:00:00,482.12,140,Beauty,3.8,Debit Card,0,Pending,9,8.97,Positive,377,Dissatisfied
7882,27,Female,City A,16882,2022-10-14 18:00:00,295.67,127,Home,3.6,Credit Card,0,Delivered,8,11.38,Negative,71,Dissatisfied
7883,27,Other,City A,16883,2022-10-14 19:00:00,155.46,466,Beauty,1.7,Debit Card,0,Delivered,3,15.64,Negative,145,Dissatisfied
7884,24,Other,City C,16884,2022-10-14 20:00:00,193.85,376,Toys,3.9,Debit Card,0,Delivered,7,7.07,Neutral,287,Satisfied
7885,65,Female,City C,16885,2022-10-14 21:00:00,92.04,320,Beauty,1.6,Credit Card,0,Delivered,5,10.04,Positive,148,Satisfied
7886,67,Other,City D,16886,2022-10-14 22:00:00,362.84,316,Clothing,2.8,Credit Card,0,Delivered,7,13.57,Neutral,23,Neutral
7887,55,Female,City D,16887,2022-10-14 23:00:00,355.32,321,Electronics,3.3,Debit Card,0,Delivered,4,6.95,Positive,378,Neutral
7888,44,Male,City B,16888,2022-10-15 00:00:00,104.32,160,Home,4.5,Credit Card,1,Delivered,3,5.96,Positive,241,Neutral
7889,69,Other,City C,16889,2022-10-15 01:00:00,83.45,202,Beauty,3.5,Bank Transfer,0,Delivered,7,12.24,Negative,245,Neutral
7890,50,Female,City A,16890,2022-10-15 02:00:00,43.12,284,Home,4.8,Credit Card,0,Delivered,6,19.14,Positive,139,Dissatisfied
7891,18,Male,City D,16891,2022-10-15 03:00:00,456.43,494,Toys,5.0,Bank Transfer,0,Pending,5,18.38,Negative,207,Satisfied
7892,61,Other,City B,16892,2022-10-15 04:00:00,120.37,246,Beauty,3.0,Credit Card,0,Delivered,4,12.81,Negative,190,Satisfied
7893,51,Other,City B,16893,2022-10-15 05:00:00,175.36,174,Beauty,1.2,Credit Card,0,Delivered,6,9.6,Neutral,380,Satisfied
7894,21,Female,City A,16894,2022-10-15 06:00:00,143.85,100,Home,1.1,Debit Card,0,Delivered,1,12.18,Negative,116,Dissatisfied
7895,34,Male,City D,16895,2022-10-15 07:00:00,209.74,464,Beauty,4.4,PayPal,0,Delivered,8,16.44,Negative,191,Satisfied
7896,21,Female,City A,16896,2022-10-15 08:00:00,358.45,432,Beauty,3.0,PayPal,0,Cancelled,6,3.67,Neutral,433,Dissatisfied
7897,60,Other,City B,16897,2022-10-15 09:00:00,435.94,261,Electronics,2.5,Debit Card,0,Delivered,5,16.06,Positive,443,Neutral
7898,43,Other,City C,16898,2022-10-15 10:00:00,95.39,116,Home,2.1,PayPal,0,Delivered,8,13.84,Positive,288,Satisfied
7899,21,Other,City A,16899,2022-10-15 11:00:00,344.77,342,Clothing,2.1,Bank Transfer,1,Delivered,4,6.84,Positive,433,Neutral
7900,18,Other,City B,16900,2022-10-15 12:00:00,179.52,466,Clothing,1.3,Bank Transfer,0,Delivered,2,17.77,Negative,269,Satisfied
7901,24,Male,City C,16901,2022-10-15 13:00:00,490.36,118,Toys,2.2,Credit Card,1,Delivered,5,3.44,Positive,422,Neutral
7902,47,Male,City C,16902,2022-10-15 14:00:00,152.96,429,Electronics,3.6,PayPal,0,Delivered,7,18.54,Neutral,295,Satisfied
7903,67,Female,City D,16903,2022-10-15 15:00:00,8.56,158,Home,2.5,Debit Card,0,Delivered,5,8.98,Positive,185,Dissatisfied
7904,26,Female,City D,16904,2022-10-15 16:00:00,260.24,300,Home,4.8,Bank Transfer,0,Delivered,7,16.59,Negative,210,Neutral
7905,52,Female,City B,16905,2022-10-15 17:00:00,79.61,214,Electronics,3.7,PayPal,0,Delivered,2,4.78,Neutral,392,Neutral
7906,25,Other,City A,16906,2022-10-15 18:00:00,27.02,302,Electronics,4.5,Debit Card,0,Delivered,1,12.22,Neutral,343,Dissatisfied
7907,41,Female,City C,16907,2022-10-15 19:00:00,350.64,393,Toys,1.5,PayPal,0,Delivered,3,2.6,Negative,137,Dissatisfied
7908,36,Male,City D,16908,2022-10-15 20:00:00,367.47,130,Clothing,2.8,Credit Card,0,Delivered,1,7.02,Negative,42,Neutral
7909,53,Female,City D,16909,2022-10-15 21:00:00,233.05,293,Home,1.2,Credit Card,0,Delivered,3,16.93,Positive,236,Dissatisfied
7910,67,Female,City A,16910,2022-10-15 22:00:00,340.06,205,Electronics,4.6,Credit Card,0,Pending,3,10.18,Negative,402,Neutral
7911,69,Male,City D,16911,2022-10-15 23:00:00,271.43,466,Home,1.6,Bank Transfer,0,Delivered,8,13.87,Negative,158,Neutral
7912,60,Male,City B,16912,2022-10-16 00:00:00,316.75,405,Clothing,4.2,PayPal,0,Delivered,5,16.53,Neutral,50,Neutral
7913,44,Other,City A,16913,2022-10-16 01:00:00,300.37,225,Home,4.7,Bank Transfer,0,Pending,3,11.55,Positive,479,Neutral
7914,49,Male,City C,16914,2022-10-16 02:00:00,334.58,202,Home,2.8,Bank Transfer,0,Delivered,5,12.54,Positive,60,Dissatisfied
7915,31,Male,City B,16915,2022-10-16 03:00:00,103.82,262,Electronics,2.6,PayPal,0,Delivered,8,15.79,Neutral,245,Neutral
7916,35,Female,City C,16916,2022-10-16 04:00:00,138.01,414,Electronics,3.4,PayPal,0,Delivered,1,4.17,Neutral,76,Dissatisfied
7917,45,Male,City C,16917,2022-10-16 05:00:00,222.78,220,Electronics,4.0,Credit Card,0,Delivered,7,3.29,Neutral,49,Satisfied
7918,46,Other,City D,16918,2022-10-16 06:00:00,225.83,339,Clothing,3.6,PayPal,0,Delivered,5,13.19,Positive,127,Neutral
7919,33,Female,City B,16919,2022-10-16 07:00:00,388.33,194,Beauty,1.0,Bank Transfer,0,Delivered,4,19.55,Negative,227,Satisfied
7920,52,Other,City B,16920,2022-10-16 08:00:00,186.86,307,Clothing,4.1,PayPal,0,Delivered,3,13.61,Positive,371,Dissatisfied
7921,64,Male,City A,16921,2022-10-16 09:00:00,85.44,248,Electronics,1.6,Bank Transfer,0,Delivered,7,14.69,Positive,375,Neutral
7922,48,Other,City B,16922,2022-10-16 10:00:00,129.48,449,Toys,2.8,Debit Card,0,Delivered,2,13.85,Positive,101,Dissatisfied
7923,21,Other,City A,16923,2022-10-16 11:00:00,111.29,407,Home,2.1,Credit Card,0,Delivered,8,12.9,Negative,155,Dissatisfied
7924,54,Male,City B,16924,2022-10-16 12:00:00,367.17,292,Home,4.7,PayPal,1,Delivered,4,5.56,Neutral,498,Neutral
7925,34,Male,City C,16925,2022-10-16 13:00:00,237.82,241,Home,3.0,Bank Transfer,0,Delivered,2,17.12,Neutral,439,Neutral
7926,56,Female,City A,16926,2022-10-16 14:00:00,355.77,371,Home,3.1,Bank Transfer,0,Delivered,2,12.38,Negative,224,Dissatisfied
7927,65,Female,City B,16927,2022-10-16 15:00:00,211.03,410,Toys,1.3,Debit Card,0,Delivered,1,19.61,Positive,485,Satisfied
7928,63,Female,City A,16928,2022-10-16 16:00:00,445.42,492,Electronics,4.6,Debit Card,0,Delivered,8,3.24,Positive,81,Dissatisfied
7929,43,Male,City D,16929,2022-10-16 17:00:00,491.84,491,Beauty,2.0,Debit Card,0,Delivered,8,7.37,Negative,438,Neutral
7930,65,Other,City D,16930,2022-10-16 18:00:00,336.57,300,Home,2.7,Credit Card,0,Delivered,6,3.79,Positive,396,Satisfied
7931,56,Other,City A,16931,2022-10-16 19:00:00,432.59,261,Beauty,4.9,Bank Transfer,0,Pending,2,17.46,Positive,174,Dissatisfied
7932,58,Female,City A,16932,2022-10-16 20:00:00,256.43,208,Clothing,1.5,Debit Card,0,Pending,3,16.72,Neutral,409,Dissatisfied
7933,21,Female,City C,16933,2022-10-16 21:00:00,467.64,449,Clothing,3.9,Bank Transfer,0,Delivered,9,15.92,Neutral,269,Neutral
7934,47,Male,City B,16934,2022-10-16 22:00:00,416.64,362,Home,2.0,Credit Card,1,Delivered,7,14.21,Neutral,83,Satisfied
7935,47,Other,City D,16935,2022-10-16 23:00:00,495.93,309,Electronics,2.7,Debit Card,0,Delivered,5,3.92,Positive,221,Neutral
7936,39,Female,City D,16936,2022-10-17 00:00:00,313.43,248,Toys,2.7,PayPal,0,Delivered,5,9.31,Neutral,184,Dissatisfied
7937,28,Male,City B,16937,2022-10-17 01:00:00,390.71,355,Home,4.7,Bank Transfer,0,Delivered,7,14.68,Neutral,322,Dissatisfied
7938,19,Female,City D,16938,2022-10-17 02:00:00,273.72,488,Clothing,1.0,Credit Card,0,Delivered,1,8.5,Negative,191,Neutral
7939,61,Male,City D,16939,2022-10-17 03:00:00,133.26,298,Clothing,2.5,Credit Card,0,Delivered,1,14.92,Positive,90,Dissatisfied
7940,29,Other,City A,16940,2022-10-17 04:00:00,180.6,495,Beauty,4.4,PayPal,0,Cancelled,3,7.14,Negative,99,Neutral
7941,47,Male,City D,16941,2022-10-17 05:00:00,447.53,436,Toys,4.6,Bank Transfer,1,Delivered,9,11.78,Positive,85,Satisfied
7942,53,Female,City D,16942,2022-10-17 06:00:00,32.69,285,Home,2.2,Debit Card,0,Delivered,8,8.38,Negative,62,Neutral
7943,35,Female,City D,16943,2022-10-17 07:00:00,297.78,443,Electronics,2.0,Credit Card,0,Pending,3,18.59,Negative,76,Neutral
7944,43,Other,City B,16944,2022-10-17 08:00:00,189.38,264,Beauty,2.8,Credit Card,0,Delivered,8,9.96,Negative,253,Dissatisfied
7945,24,Other,City C,16945,2022-10-17 09:00:00,196.41,207,Toys,4.0,Bank Transfer,0,Pending,4,7.16,Neutral,450,Dissatisfied
7946,18,Female,City A,16946,2022-10-17 10:00:00,442.86,182,Beauty,1.6,Credit Card,0,Pending,7,3.03,Neutral,108,Satisfied
7947,43,Female,City C,16947,2022-10-17 11:00:00,427.64,400,Electronics,4.1,Credit Card,0,Delivered,2,4.62,Neutral,365,Satisfied
7948,40,Female,City D,16948,2022-10-17 12:00:00,301.43,179,Clothing,3.1,Credit Card,0,Delivered,5,12.17,Positive,109,Dissatisfied
7949,43,Other,City D,16949,2022-10-17 13:00:00,140.09,352,Home,1.6,PayPal,0,Delivered,5,14.62,Negative,395,Satisfied
7950,62,Female,City D,16950,2022-10-17 14:00:00,240.35,124,Home,3.7,Credit Card,0,Delivered,5,19.18,Negative,37,Neutral
7951,23,Other,City C,16951,2022-10-17 15:00:00,207.11,382,Electronics,3.5,Credit Card,0,Delivered,9,12.74,Positive,423,Satisfied
7952,23,Female,City B,16952,2022-10-17 16:00:00,180.04,150,Home,3.5,PayPal,0,Delivered,9,14.25,Positive,239,Dissatisfied
7953,61,Male,City B,16953,2022-10-17 17:00:00,55.88,474,Home,4.0,Debit Card,0,Delivered,2,13.16,Neutral,214,Satisfied
7954,25,Male,City A,16954,2022-10-17 18:00:00,273.84,207,Beauty,1.7,Credit Card,0,Delivered,9,18.24,Negative,401,Dissatisfied
7955,41,Female,City C,16955,2022-10-17 19:00:00,154.41,337,Electronics,3.8,PayPal,0,Delivered,1,7.44,Negative,76,Satisfied
7956,39,Male,City B,16956,2022-10-17 20:00:00,332.1,415,Beauty,4.5,PayPal,0,Delivered,5,12.86,Neutral,375,Neutral
7957,36,Other,City A,16957,2022-10-17 21:00:00,163.01,427,Home,3.1,Debit Card,0,Delivered,1,19.28,Neutral,379,Satisfied
7958,54,Male,City D,16958,2022-10-17 22:00:00,218.43,285,Toys,2.9,Bank Transfer,0,Delivered,3,2.13,Neutral,148,Dissatisfied
7959,35,Male,City D,16959,2022-10-17 23:00:00,30.92,179,Toys,4.2,Credit Card,0,Delivered,6,6.88,Positive,349,Satisfied
7960,48,Other,City A,16960,2022-10-18 00:00:00,496.31,427,Beauty,1.6,Credit Card,1,Delivered,9,15.66,Negative,127,Dissatisfied
7961,54,Male,City B,16961,2022-10-18 01:00:00,256.27,195,Clothing,2.4,Debit Card,0,Delivered,4,10.46,Positive,370,Neutral
7962,47,Male,City C,16962,2022-10-18 02:00:00,17.0,481,Clothing,4.4,PayPal,0,Delivered,2,5.03,Negative,487,Dissatisfied
7963,59,Female,City A,16963,2022-10-18 03:00:00,272.91,249,Electronics,3.0,Bank Transfer,0,Pending,5,12.29,Neutral,459,Dissatisfied
7964,50,Other,City B,16964,2022-10-18 04:00:00,435.83,451,Toys,4.4,PayPal,0,Pending,1,11.27,Positive,27,Dissatisfied
7965,27,Other,City A,16965,2022-10-18 05:00:00,387.41,494,Toys,2.0,PayPal,0,Delivered,7,10.17,Negative,323,Satisfied
7966,54,Female,City B,16966,2022-10-18 06:00:00,351.95,464,Beauty,2.6,Debit Card,0,Delivered,2,8.15,Negative,205,Satisfied
7967,29,Female,City D,16967,2022-10-18 07:00:00,74.04,105,Home,4.3,Debit Card,0,Delivered,8,2.95,Positive,136,Satisfied
7968,47,Male,City A,16968,2022-10-18 08:00:00,330.58,121,Electronics,1.7,Bank Transfer,0,Delivered,9,12.87,Negative,211,Satisfied
7969,44,Male,City C,16969,2022-10-18 09:00:00,384.32,319,Beauty,4.6,PayPal,0,Delivered,2,11.31,Positive,90,Dissatisfied
7970,56,Male,City A,16970,2022-10-18 10:00:00,288.35,458,Clothing,2.2,Credit Card,0,Delivered,2,12.54,Positive,460,Neutral
7971,26,Female,City D,16971,2022-10-18 11:00:00,446.91,111,Home,4.9,Credit Card,0,Delivered,9,2.04,Neutral,454,Neutral
7972,38,Other,City D,16972,2022-10-18 12:00:00,142.11,382,Electronics,4.3,PayPal,0,Delivered,8,3.49,Neutral,246,Neutral
7973,29,Male,City B,16973,2022-10-18 13:00:00,124.86,484,Home,2.8,Credit Card,1,Delivered,7,5.02,Neutral,59,Satisfied
7974,46,Female,City D,16974,2022-10-18 14:00:00,435.44,291,Clothing,4.0,PayPal,0,Pending,1,10.07,Neutral,103,Satisfied
7975,50,Other,City B,16975,2022-10-18 15:00:00,314.57,324,Beauty,3.2,PayPal,1,Delivered,9,16.54,Positive,278,Neutral
7976,60,Female,City D,16976,2022-10-18 16:00:00,5.72,435,Beauty,4.4,Bank Transfer,0,Delivered,4,6.43,Positive,210,Dissatisfied
7977,32,Male,City B,16977,2022-10-18 17:00:00,179.8,266,Toys,3.1,Credit Card,0,Delivered,6,16.55,Neutral,30,Satisfied
7978,19,Female,City C,16978,2022-10-18 18:00:00,429.64,415,Beauty,5.0,Bank Transfer,0,Delivered,2,6.23,Positive,77,Satisfied
7979,69,Female,City B,16979,2022-10-18 19:00:00,18.52,215,Toys,1.5,Credit Card,0,Pending,5,15.48,Neutral,396,Neutral
7980,56,Female,City B,16980,2022-10-18 20:00:00,6.61,425,Beauty,3.7,Debit Card,0,Delivered,1,17.74,Negative,223,Satisfied
7981,61,Female,City C,16981,2022-10-18 21:00:00,144.22,247,Electronics,2.0,Bank Transfer,1,Delivered,5,16.7,Neutral,125,Neutral
7982,35,Other,City B,16982,2022-10-18 22:00:00,457.43,135,Clothing,1.8,Credit Card,0,Delivered,8,15.29,Negative,125,Neutral
7983,20,Male,City B,16983,2022-10-18 23:00:00,451.23,484,Home,2.6,Credit Card,0,Delivered,5,2.69,Negative,321,Neutral
7984,24,Other,City C,16984,2022-10-19 00:00:00,261.79,344,Clothing,2.5,Credit Card,0,Delivered,7,7.94,Positive,31,Neutral
7985,60,Female,City D,16985,2022-10-19 01:00:00,278.85,407,Clothing,1.2,Credit Card,0,Delivered,8,5.54,Neutral,125,Satisfied
7986,35,Female,City A,16986,2022-10-19 02:00:00,169.34,229,Toys,2.7,PayPal,0,Delivered,1,10.54,Negative,27,Satisfied
7987,61,Male,City B,16987,2022-10-19 03:00:00,125.65,339,Toys,4.8,Bank Transfer,0,Delivered,8,8.38,Neutral,448,Dissatisfied
7988,55,Male,City D,16988,2022-10-19 04:00:00,408.53,492,Electronics,2.9,Credit Card,0,Delivered,1,13.12,Negative,233,Neutral
7989,54,Other,City A,16989,2022-10-19 05:00:00,57.62,466,Home,2.2,PayPal,0,Delivered,8,12.18,Positive,231,Satisfied
7990,50,Other,City C,16990,2022-10-19 06:00:00,246.24,443,Beauty,4.8,Bank Transfer,0,Cancelled,2,9.76,Positive,418,Satisfied
7991,61,Male,City B,16991,2022-10-19 07:00:00,319.03,403,Beauty,3.0,PayPal,0,Delivered,4,15.81,Positive,324,Dissatisfied
7992,48,Other,City B,16992,2022-10-19 08:00:00,56.32,204,Clothing,2.1,Debit Card,0,Delivered,1,2.27,Negative,178,Satisfied
7993,28,Female,City C,16993,2022-10-19 09:00:00,262.21,266,Electronics,4.1,Bank Transfer,0,Delivered,1,17.58,Neutral,321,Neutral
7994,21,Female,City B,16994,2022-10-19 10:00:00,290.87,141,Home,1.9,PayPal,0,Delivered,4,2.05,Positive,241,Neutral
7995,35,Male,City A,16995,2022-10-19 11:00:00,372.54,353,Beauty,2.0,Bank Transfer,0,Delivered,4,10.14,Negative,315,Neutral
7996,21,Other,City A,16996,2022-10-19 12:00:00,121.24,449,Clothing,2.3,Credit Card,0,Cancelled,4,17.86,Neutral,178,Satisfied
7997,66,Female,City C,16997,2022-10-19 13:00:00,150.2,400,Electronics,2.6,Debit Card,0,Delivered,8,9.52,Negative,39,Satisfied
7998,51,Male,City B,16998,2022-10-19 14:00:00,286.91,485,Home,3.3,Debit Card,0,Delivered,4,15.6,Neutral,149,Neutral
7999,46,Other,City D,16999,2022-10-19 15:00:00,491.65,304,Clothing,3.1,Debit Card,0,Delivered,5,9.25,Negative,281,Neutral
8000,41,Female,City B,17000,2022-10-19 16:00:00,112.66,294,Clothing,4.0,PayPal,0,Delivered,2,17.32,Negative,403,Neutral
8001,39,Other,City C,17001,2022-10-19 17:00:00,493.02,270,Electronics,3.9,PayPal,0,Delivered,9,19.99,Negative,97,Neutral
8002,19,Other,City D,17002,2022-10-19 18:00:00,358.6,349,Electronics,1.2,PayPal,0,Delivered,7,18.17,Positive,429,Satisfied
8003,61,Other,City A,17003,2022-10-19 19:00:00,413.91,203,Electronics,1.5,Debit Card,0,Delivered,1,3.0,Negative,490,Neutral
8004,23,Male,City A,17004,2022-10-19 20:00:00,49.37,462,Electronics,1.9,Bank Transfer,0,Delivered,4,4.67,Negative,364,Satisfied
8005,59,Female,City D,17005,2022-10-19 21:00:00,153.71,138,Home,3.4,Bank Transfer,0,Delivered,7,11.75,Neutral,121,Dissatisfied
8006,42,Male,City D,17006,2022-10-19 22:00:00,33.58,335,Electronics,4.6,PayPal,0,Delivered,9,19.31,Negative,56,Neutral
8007,38,Female,City C,17007,2022-10-19 23:00:00,188.92,233,Electronics,2.3,Bank Transfer,0,Pending,4,9.31,Positive,239,Satisfied
8008,33,Female,City B,17008,2022-10-20 00:00:00,490.74,351,Electronics,4.9,PayPal,0,Delivered,7,6.99,Positive,141,Dissatisfied
8009,48,Male,City A,17009,2022-10-20 01:00:00,57.11,269,Home,1.7,Bank Transfer,0,Delivered,8,19.37,Negative,218,Satisfied
8010,31,Male,City B,17010,2022-10-20 02:00:00,283.37,382,Beauty,4.7,Bank Transfer,0,Pending,8,14.76,Negative,334,Dissatisfied
8011,56,Female,City A,17011,2022-10-20 03:00:00,8.0,306,Clothing,4.2,Debit Card,0,Delivered,3,15.87,Neutral,469,Neutral
8012,45,Female,City B,17012,2022-10-20 04:00:00,357.78,242,Toys,2.6,Bank Transfer,0,Delivered,5,3.99,Negative,339,Dissatisfied
8013,49,Female,City A,17013,2022-10-20 05:00:00,102.61,118,Clothing,1.8,Debit Card,0,Delivered,7,6.73,Positive,292,Dissatisfied
8014,45,Other,City B,17014,2022-10-20 06:00:00,69.14,289,Home,2.6,Credit Card,0,Delivered,6,11.07,Positive,494,Dissatisfied
8015,68,Female,City C,17015,2022-10-20 07:00:00,171.82,163,Electronics,1.9,Bank Transfer,0,Delivered,8,15.26,Negative,146,Neutral
8016,66,Male,City A,17016,2022-10-20 08:00:00,386.67,329,Home,3.2,Bank Transfer,0,Delivered,2,8.25,Neutral,195,Satisfied
8017,26,Male,City C,17017,2022-10-20 09:00:00,57.77,406,Beauty,3.3,Debit Card,0,Delivered,8,5.68,Negative,341,Satisfied
8018,62,Male,City A,17018,2022-10-20 10:00:00,118.77,274,Toys,4.1,Debit Card,0,Delivered,9,9.87,Negative,31,Neutral
8019,39,Female,City A,17019,2022-10-20 11:00:00,9.19,412,Beauty,3.1,Debit Card,0,Delivered,3,9.64,Neutral,227,Neutral
8020,49,Female,City A,17020,2022-10-20 12:00:00,484.37,119,Electronics,2.4,Credit Card,0,Pending,5,17.71,Negative,179,Neutral
8021,22,Other,City B,17021,2022-10-20 13:00:00,298.11,375,Home,4.6,Credit Card,0,Delivered,8,18.81,Neutral,293,Neutral
8022,40,Other,City A,17022,2022-10-20 14:00:00,361.35,437,Home,1.3,Credit Card,0,Delivered,5,5.04,Neutral,81,Neutral
8023,22,Male,City C,17023,2022-10-20 15:00:00,327.43,325,Electronics,4.2,Debit Card,0,Delivered,2,7.03,Positive,35,Neutral
8024,59,Other,City B,17024,2022-10-20 16:00:00,76.46,330,Electronics,2.6,Credit Card,0,Delivered,4,16.15,Negative,263,Neutral
8025,49,Other,City B,17025,2022-10-20 17:00:00,299.5,200,Toys,1.7,Bank Transfer,0,Delivered,9,6.41,Negative,408,Satisfied
8026,27,Male,City A,17026,2022-10-20 18:00:00,70.05,326,Beauty,1.5,Bank Transfer,0,Pending,9,6.76,Neutral,299,Dissatisfied
8027,56,Female,City D,17027,2022-10-20 19:00:00,203.61,393,Electronics,1.9,Debit Card,0,Delivered,8,14.18,Positive,264,Dissatisfied
8028,32,Other,City B,17028,2022-10-20 20:00:00,286.64,137,Electronics,1.5,PayPal,0,Delivered,6,11.2,Positive,452,Neutral
8029,24,Female,City A,17029,2022-10-20 21:00:00,281.65,164,Beauty,2.8,Bank Transfer,0,Delivered,5,14.66,Positive,94,Dissatisfied
8030,46,Male,City C,17030,2022-10-20 22:00:00,63.94,175,Electronics,2.4,Credit Card,1,Delivered,5,3.31,Negative,211,Neutral
8031,64,Male,City D,17031,2022-10-20 23:00:00,22.05,488,Toys,2.4,PayPal,1,Delivered,1,11.08,Negative,65,Dissatisfied
8032,20,Other,City B,17032,2022-10-21 00:00:00,400.13,291,Toys,1.6,Bank Transfer,0,Delivered,7,14.11,Negative,317,Dissatisfied
8033,36,Male,City D,17033,2022-10-21 01:00:00,364.33,222,Beauty,3.6,Bank Transfer,0,Delivered,5,10.54,Neutral,107,Dissatisfied
8034,27,Male,City B,17034,2022-10-21 02:00:00,45.5,224,Clothing,3.4,Bank Transfer,0,Delivered,3,4.3,Neutral,97,Dissatisfied
8035,45,Male,City D,17035,2022-10-21 03:00:00,68.07,126,Toys,4.9,Debit Card,0,Pending,5,4.41,Negative,255,Satisfied
8036,46,Other,City D,17036,2022-10-21 04:00:00,446.83,202,Home,1.7,PayPal,0,Delivered,1,12.58,Negative,119,Satisfied
8037,32,Other,City C,17037,2022-10-21 05:00:00,385.72,375,Home,4.3,Credit Card,1,Delivered,4,4.59,Neutral,148,Neutral
8038,52,Other,City D,17038,2022-10-21 06:00:00,498.1,159,Clothing,1.1,Bank Transfer,0,Delivered,2,7.47,Positive,109,Dissatisfied
8039,23,Male,City C,17039,2022-10-21 07:00:00,130.72,267,Toys,1.3,Credit Card,0,Delivered,4,9.94,Neutral,45,Neutral
8040,29,Female,City A,17040,2022-10-21 08:00:00,246.46,182,Electronics,3.6,Debit Card,0,Delivered,4,12.68,Positive,343,Satisfied
8041,64,Male,City B,17041,2022-10-21 09:00:00,122.05,105,Clothing,2.6,Credit Card,0,Delivered,8,6.78,Positive,109,Neutral
8042,55,Other,City C,17042,2022-10-21 10:00:00,313.29,263,Electronics,1.9,PayPal,0,Delivered,7,9.29,Neutral,151,Dissatisfied
8043,30,Female,City B,17043,2022-10-21 11:00:00,62.13,467,Home,1.0,PayPal,0,Pending,1,8.62,Negative,371,Satisfied
8044,46,Female,City C,17044,2022-10-21 12:00:00,67.99,301,Clothing,3.7,Credit Card,0,Delivered,3,3.75,Neutral,163,Satisfied
8045,36,Other,City B,17045,2022-10-21 13:00:00,40.58,494,Toys,2.8,Credit Card,0,Delivered,8,16.47,Neutral,120,Dissatisfied
8046,20,Female,City C,17046,2022-10-21 14:00:00,348.33,276,Home,1.7,Debit Card,0,Delivered,3,15.36,Positive,227,Satisfied
8047,25,Female,City B,17047,2022-10-21 15:00:00,249.57,469,Toys,4.9,PayPal,0,Delivered,6,16.11,Negative,187,Neutral
8048,25,Other,City A,17048,2022-10-21 16:00:00,310.78,439,Electronics,2.4,Bank Transfer,0,Delivered,2,4.65,Negative,103,Neutral
8049,37,Female,City B,17049,2022-10-21 17:00:00,440.25,255,Toys,2.2,Credit Card,0,Delivered,2,11.32,Neutral,100,Dissatisfied
8050,64,Female,City A,17050,2022-10-21 18:00:00,371.46,377,Clothing,3.0,PayPal,0,Delivered,3,7.94,Neutral,196,Neutral
8051,21,Other,City A,17051,2022-10-21 19:00:00,233.55,439,Electronics,2.1,Debit Card,0,Pending,3,8.27,Negative,231,Satisfied
8052,68,Female,City A,17052,2022-10-21 20:00:00,492.26,402,Clothing,2.1,Bank Transfer,0,Delivered,8,3.18,Negative,115,Neutral
8053,38,Female,City D,17053,2022-10-21 21:00:00,230.85,201,Electronics,4.9,PayPal,1,Pending,2,19.03,Neutral,147,Neutral
8054,20,Female,City B,17054,2022-10-21 22:00:00,60.66,179,Clothing,2.0,Debit Card,0,Delivered,2,18.91,Negative,387,Neutral
8055,62,Female,City D,17055,2022-10-21 23:00:00,496.36,293,Home,3.4,Bank Transfer,0,Delivered,8,9.35,Positive,445,Satisfied
8056,25,Other,City D,17056,2022-10-22 00:00:00,16.3,380,Clothing,1.1,PayPal,0,Delivered,5,17.38,Negative,286,Dissatisfied
8057,40,Male,City B,17057,2022-10-22 01:00:00,277.19,190,Home,1.6,Debit Card,0,Delivered,9,7.94,Positive,81,Dissatisfied
8058,33,Male,City A,17058,2022-10-22 02:00:00,158.0,166,Beauty,1.1,Credit Card,0,Delivered,7,12.07,Neutral,368,Neutral
8059,30,Female,City D,17059,2022-10-22 03:00:00,254.26,314,Toys,3.1,Credit Card,0,Delivered,7,15.4,Positive,458,Dissatisfied
8060,20,Other,City D,17060,2022-10-22 04:00:00,281.56,244,Electronics,3.0,Debit Card,0,Delivered,7,11.42,Negative,46,Dissatisfied
8061,65,Other,City C,17061,2022-10-22 05:00:00,123.85,139,Toys,2.3,Bank Transfer,0,Delivered,5,4.95,Positive,104,Neutral
8062,26,Female,City B,17062,2022-10-22 06:00:00,280.65,311,Home,3.8,PayPal,0,Delivered,8,8.82,Negative,48,Neutral
